,date,name_label,count
1352,2022-05-01,sirajuddin haqqani,163
1353,2022-05-01,suellen tennyson,2
1354,2022-05-01,william buckley,2
1355,2022-05-01,yahya haqqani,1
1356,2022-05-01,ziyad al-nakhalah,19
1357,2022-05-01,ibrahim taher,2
1358,2022-05-01,zulkarnaen,49
1359,2022-05-01,henry castellanos garzón,3
1360,2022-05-01,muhammad al-jawlani,28
1361,2022-05-01,hasan nasrallah,426
1362,2022-05-01,abdikadir mohamed abdikadir,4
1363,2022-05-01,abdul reza shahla'i,26
1364,2022-05-01,abdul saboor,14
1365,2022-05-01,abdul wali,15
1366,2022-05-01,abdullah ahmed abdullah,2
1367,2022-05-01,adnan abu walid al-sahrawi,2
1368,2022-05-01,ali youssef charara,1
1369,2022-05-01,amadou koufa,27
1370,2022-05-01,amir muhammad sa’id abdal-rahman al-mawla,1
1371,2022-05-01,ayman al-zawahiri,64
1372,2022-05-01,abubakar shekau,50
1373,2022-05-01,cholo abdi abdullah,1
1374,2022-05-01,cemil bayik,1
1375,2022-05-01,hasan izz-al-din,36
1376,2022-05-01,hafiz saeed,100
1377,2022-05-01,hafiz abdul rahman makki,1
1378,2022-05-01,gulmurod khalimov,2
1379,2022-05-01,hassan afgooye,1
1380,2022-05-01,duran kalkan,1
1381,2022-05-01,diosdado cabello rondón,3
1382,2022-05-01,daniel pearl,4
1383,2022-05-01,clíver alcalá cordones,1
1384,2022-05-01,faruq al-suri,6
1385,2022-05-02,hasan nasrallah,290
1386,2022-05-02,william higgins,2
1387,2022-05-02,thomas hargrove,1
1388,2022-05-02,sirajuddin haqqani,19
1389,2022-05-02,muhammad al-jawlani,64
1390,2022-05-02,mufti noor wali mehsud,15
1391,2022-05-02,jamal saeed abdul rahim,1
1392,2022-05-02,jafar,46
1393,2022-05-02,ismail haniyeh,3
1394,2022-05-02,ihsan ashour,1
1395,2022-05-02,ziyad al-nakhalah,5
1396,2022-05-02,hafiz saeed,86
1397,2022-05-02,ayman al-zawahiri,16
1398,2022-05-02,abdul rahman yasin,1
1399,2022-05-02,abdul wali,2
1400,2022-05-02,abdulbari al-kotf,1
1401,2022-05-02,abubakar shekau,2
1402,2022-05-02,abdul reza shahla'i,2
1403,2022-05-02,amadou koufa,1
1404,2022-05-02,anatoliy sergeyevich kovalev,1
1405,2022-05-02,artem valeryevich ochichenko,1
1406,2022-05-02,ali al-sha'ir,1
1407,2022-05-02,diosdado cabello rondón,1
1408,2022-05-03,ismail haniyeh,2
1409,2022-05-03,zulkarnaen,2
1410,2022-05-03,sirajuddin haqqani,8
1411,2022-05-03,muhammad al-jawlani,6
1412,2022-05-03,mufti noor wali mehsud,1
1413,2022-05-03,khalil al-rahman haqqani,1
1414,2022-05-03,jafar,42
1415,2022-05-03,hasan izz-al-din,5
1416,2022-05-03,hafiz saeed,49
1417,2022-05-03,ayman al-zawahiri,6
1418,2022-05-03,amadou koufa,7
1419,2022-05-03,abubakar shekau,1
1420,2022-05-03,abdullahi yare,1
1421,2022-05-03,abdul wali,4
1422,2022-05-03,hasan nasrallah,190
1423,2022-05-04,hasan nasrallah,109
1424,2022-05-04,jafar,31
1425,2022-05-04,jehad serwan mostafa,1
1426,2022-05-04,mufti noor wali mehsud,1
1427,2022-05-04,sergey vladimirovich detistov,1
1428,2022-05-04,muhammad al-jawlani,8
1429,2022-05-04,sirajuddin haqqani,2
1430,2022-05-04,zulkarnaen,12
1431,2022-05-04,muhammad abdullah khalil hussain ar-rahayyal,1
1432,2022-05-04,hasan izz-al-din,1
1433,2022-05-04,ismail haniyeh,1
1434,2022-05-04,ayman al-zawahiri,6
1435,2022-05-04,hafiz saeed,32
1436,2022-05-04,abdikadir mohamed abdikadir,1
1437,2022-05-04,abdul rahman yasin,4
1438,2022-05-04,abdul wali,2
1439,2022-05-04,diosdado cabello rondón,1
1440,2022-05-04,abubakar shekau,3
1441,2022-05-04,ali al-sha'ir,2
1442,2022-05-04,amadou koufa,1
1443,2022-05-04,abu ubaidah (direye),1
1444,2022-05-05,zulkarnaen,1
1445,2022-05-05,sirajuddin haqqani,6
1446,2022-05-05,sayf al-adl,1
1447,2022-05-05,sajid mir,1
1448,2022-05-05,muhammad al-jawlani,1
1449,2022-05-05,mangal bagh,58
1450,2022-05-05,jamal saeed abdul rahim,2
1451,2022-05-05,iyad ag ghali,1
1452,2022-05-05,ismail haniyeh,64
1453,2022-05-05,ibrahim taher,2
1454,2022-05-05,henry castellanos garzón,1
1455,2022-05-05,jafar,39
1456,2022-05-05,hafiz saeed,18
1457,2022-05-05,daniel pearl,1
1458,2022-05-05,ayman al-zawahiri,14
1459,2022-05-05,amadou koufa,31
1460,2022-05-05,ali saed bin ali el-hoorie,1
1461,2022-05-05,ali saade,2
1462,2022-05-05,ahmad ibrahim al-mughassil,1
1463,2022-05-05,abdul wali,3
1464,2022-05-05,abdul saboor,2
1465,2022-05-05,abdul rahman yasin,7
1466,2022-05-05,hasan nasrallah,84
1467,2022-05-06,iyad ag ghali,2
1468,2022-05-06,jafar,56
1469,2022-05-06,jamal saeed abdul rahim,1
1470,2022-05-06,mangal bagh,59
1471,2022-05-06,mufti noor wali mehsud,23
1472,2022-05-06,zulkarnaen,4
1473,2022-05-06,pavel valeryevich frolov,1
1474,2022-05-06,salih al-aruri,4
1475,2022-05-06,sirajuddin haqqani,23
1476,2022-05-06,ziyad al-nakhalah,1
1477,2022-05-06,ismail haniyeh,13
1478,2022-05-06,muhammad al-jawlani,1
1479,2022-05-06,ibrahim taher,2
1480,2022-05-06,ali al-sha'ir,1
1481,2022-05-06,hasan nasrallah,2056
1482,2022-05-06,ibrahim al-banna,1
1483,2022-05-06,abdul reza shahla'i,4
1484,2022-05-06,abdul saboor,3
1485,2022-05-06,abdul wali,3
1486,2022-05-06,abu ubaidah (direye),4
1487,2022-05-06,abubakar shekau,5
1488,2022-05-06,abdul rahman yasin,3
1489,2022-05-06,ali saade,2
1490,2022-05-06,amadou koufa,102
1491,2022-05-06,ayman al-zawahiri,55
1492,2022-05-06,duran kalkan,2
1493,2022-05-06,hafiz saeed,14
1494,2022-05-07,jafar,69
1495,2022-05-07,jamal saeed abdul rahim,1
1496,2022-05-07,jehad serwan mostafa,1
1497,2022-05-07,mahad karate,1
1498,2022-05-07,mangal bagh,4
1499,2022-05-07,mufti noor wali mehsud,42
1500,2022-05-07,zulkarnaen,1
1501,2022-05-07,jaber a. elbaneh,2
1502,2022-05-07,muhammad al-jawlani,3
1503,2022-05-07,salih al-aruri,4
1504,2022-05-07,sirajuddin haqqani,23
1505,2022-05-07,mohamed rage,1
1506,2022-05-07,ismail haniyeh,19
1507,2022-05-07,abu ubaidah (direye),1
1508,2022-05-07,hasan nasrallah,1664
1509,2022-05-07,henry castellanos garzón,2
1510,2022-05-07,abdikadir mohamed abdikadir,1
1511,2022-05-07,abdul saboor,5
1512,2022-05-07,abdul wali,3
1513,2022-05-07,abubakar shekau,2
1514,2022-05-07,abdul rahman yasin,115
1515,2022-05-07,ayman al-zawahiri,82
1516,2022-05-07,diosdado cabello rondón,1
1517,2022-05-07,amadou koufa,12
1518,2022-05-07,hafiz saeed,28
1519,2022-05-07,hasan izz-al-din,6
1520,2022-05-08,zulkarnaen,2
1521,2022-05-08,sirajuddin haqqani,51
1522,2022-05-08,sayf al-adl,1
1523,2022-05-08,jafar,561
1524,2022-05-08,iyad ag ghali,5
1525,2022-05-08,ismail haniyeh,8
1526,2022-05-08,ibrahim ousmane,1
1527,2022-05-08,mufti noor wali mehsud,1
1528,2022-05-08,hasan izz-al-din,2
1529,2022-05-08,hafiz saeed,51
1530,2022-05-08,ayman al-zawahiri,1209
1531,2022-05-08,amadou koufa,4
1532,2022-05-08,abubakar shekau,5
1533,2022-05-08,abdul wali,2
1534,2022-05-08,abdul rahman yasin,84
1535,2022-05-08,hasan nasrallah,500
1536,2022-05-09,ibrahim ousmane,1
1537,2022-05-09,iyad ag ghali,2
1538,2022-05-09,jafar,611
1539,2022-05-09,salih al-aruri,4
1540,2022-05-09,muhammad al-jawlani,3
1541,2022-05-09,hasan nasrallah,984
1542,2022-05-09,sirajuddin haqqani,9
1543,2022-05-09,jamal saeed abdul rahim,1
1544,2022-05-09,hasan izz-al-din,7
1545,2022-05-09,diosdado cabello rondón,1
1546,2022-05-09,evgeny viktorovich gladkikh,1
1547,2022-05-09,ayman al-zawahiri,383
1548,2022-05-09,amadou koufa,1
1549,2022-05-09,abubakar shekau,4
1550,2022-05-09,abdullah ahmed abdullah,1
1551,2022-05-09,abdul saboor,1
1552,2022-05-09,hafiz saeed,12
1553,2022-05-09,abdul rahman yasin,24
1554,2022-05-10,sajjad kashian,2
1555,2022-05-10,jamal saeed abdul rahim,1
1556,2022-05-10,mufti noor wali mehsud,8
1557,2022-05-10,muhammad al-jawlani,12
1558,2022-05-10,abubakar shekau,1
1559,2022-05-10,sayf al-adl,1
1560,2022-05-10,sirajuddin haqqani,42
1561,2022-05-10,zulkarnaen,1
1562,2022-05-10,jafar,55
1563,2022-05-10,salih al-aruri,1
1564,2022-05-10,jaber a. elbaneh,1
1565,2022-05-10,abdul reza shahla'i,1
1566,2022-05-10,hasan izz-al-din,7
1567,2022-05-10,abdul rahman yasin,3
1568,2022-05-10,abdul saboor,4
1569,2022-05-10,abdul wali,45
1570,2022-05-10,hasan nasrallah,1639
1571,2022-05-10,ayman al-zawahiri,40
1572,2022-05-10,daniel pearl,1
1573,2022-05-10,amadou koufa,1
1574,2022-05-10,hafiz saeed,26
1575,2022-05-11,ziyad al-nakhalah,1
1576,2022-05-11,sirajuddin haqqani,39
1577,2022-05-11,salih al-aruri,6
1578,2022-05-11,muhammad al-jawlani,3
1579,2022-05-11,mufti noor wali mehsud,3
1580,2022-05-11,jafar,136
1581,2022-05-11,jaber a. elbaneh,2
1582,2022-05-11,iyad ag ghali,1
1583,2022-05-11,hasan nasrallah,494
1584,2022-05-11,hafiz saeed,49
1585,2022-05-11,ismail haniyeh,9
1586,2022-05-11,diosdado cabello rondón,1
1587,2022-05-11,duran kalkan,1
1588,2022-05-11,abdul reza shahla'i,1
1589,2022-05-11,abdul wali,176
1590,2022-05-11,abubakar shekau,15
1591,2022-05-11,adnan abu walid al-sahrawi,1
1592,2022-05-11,abdul rahman yasin,1
1593,2022-05-11,amadou koufa,8
1594,2022-05-11,ayman al-zawahiri,30
1595,2022-05-11,daniel pearl,2
1596,2022-05-11,ali al-sha'ir,1
1597,2022-05-12,hasan nasrallah,307
1598,2022-05-12,ziyad al-nakhalah,5
1599,2022-05-12,sirajuddin haqqani,5
1600,2022-05-12,sayf al-adl,2
1601,2022-05-12,mufti noor wali mehsud,1
1602,2022-05-12,jafar,62
1603,2022-05-12,iyad ag ghali,5
1604,2022-05-12,ismail haniyeh,4
1605,2022-05-12,ibrahim ousmane,1
1606,2022-05-12,hafiz saeed,65
1607,2022-05-12,abdul wali,42
1608,2022-05-12,diosdado cabello rondón,3
1609,2022-05-12,daniel pearl,1
1610,2022-05-12,ayman al-zawahiri,13
1611,2022-05-12,amadou koufa,6
1612,2022-05-12,abubakar shekau,8
1613,2022-05-12,abdullah ahmed abdullah,1
1614,2022-05-12,abdul rahman yasin,1
1615,2022-05-12,abdolreza rahmani fazli,1
1616,2022-05-12,duran kalkan,1
1617,2022-05-13,iyad ag ghali,2
1618,2022-05-13,jafar,43
1619,2022-05-13,mufti noor wali mehsud,2
1620,2022-05-13,muhammad al-jawlani,1
1621,2022-05-13,william buckley,1
1622,2022-05-13,sanaullah ghafari,4
1623,2022-05-13,sayf al-adl,1
1624,2022-05-13,sirajuddin haqqani,3
1625,2022-05-13,ismail haniyeh,22
1626,2022-05-13,sajjad kashian,1
1627,2022-05-13,ibrahim ousmane,1
1628,2022-05-13,hasan nasrallah,915
1629,2022-05-13,abubakar shekau,91
1630,2022-05-13,hafiz saeed,67
1631,2022-05-13,duran kalkan,1
1632,2022-05-13,daniel pearl,1
1633,2022-05-13,clíver alcalá cordones,2
1634,2022-05-13,ayman al-zawahiri,5
1635,2022-05-13,artem valeryevich ochichenko,1
1636,2022-05-13,anatoliy sergeyevich kovalev,1
1637,2022-05-13,amadou koufa,5
1638,2022-05-13,adnan abu walid al-sahrawi,1
1639,2022-05-13,abdul wali,95
1640,2022-05-13,hasan izz-al-din,1
1641,2022-05-14,jafar,65
1642,2022-05-14,khalil al-rahman haqqani,6
1643,2022-05-14,muhammad al-jawlani,2
1644,2022-05-14,salih al-aruri,2
1645,2022-05-14,sayf al-adl,1
1646,2022-05-14,suellen tennyson,1
1647,2022-05-14,ziyad al-nakhalah,2
1648,2022-05-14,iyad ag ghali,2
1649,2022-05-14,sirajuddin haqqani,5
1650,2022-05-14,ismail haniyeh,10
1651,2022-05-14,mufti noor wali mehsud,12
1652,2022-05-14,hasan izz-al-din,4
1653,2022-05-14,hasan nasrallah,913
1654,2022-05-14,abubakar shekau,49
1655,2022-05-14,adnan abu walid al-sahrawi,1
1656,2022-05-14,ali al-sha'ir,1
1657,2022-05-14,abdul wali,7
1658,2022-05-14,ayman al-zawahiri,10
1659,2022-05-14,daniel pearl,2
1660,2022-05-14,hafiz saeed,56
1661,2022-05-14,amadou koufa,5
1662,2022-05-15,sirajuddin haqqani,14
1663,2022-05-15,iyad ag ghali,2
1664,2022-05-15,salih al-aruri,1
1665,2022-05-15,radullan sahiron,1
1666,2022-05-15,muhammad al-jawlani,8
1667,2022-05-15,mangal bagh,1
1668,2022-05-15,jamal saeed abdul rahim,1
1669,2022-05-15,jafar,35
1670,2022-05-15,ismail haniyeh,4
1671,2022-05-15,daniel pearl,283
1672,2022-05-15,hasan izz-al-din,67
1673,2022-05-15,hafiz saeed,36
1674,2022-05-15,ayman al-zawahiri,7
1675,2022-05-15,amadou koufa,3
1676,2022-05-15,abubakar shekau,6
1677,2022-05-15,abdul wali,6
1678,2022-05-15,abdul rahman yasin,1
1679,2022-05-15,hasan nasrallah,1224
1680,2022-05-16,jafar,45
1681,2022-05-16,ibrahim ousmane,1
1682,2022-05-16,jamal saeed abdul rahim,1
1683,2022-05-16,hasan nasrallah,1130
1684,2022-05-16,muhammad al-jawlani,2
1685,2022-05-16,sajid mir,1
1686,2022-05-16,sergey vladimirovich detistov,1
1687,2022-05-16,sirajuddin haqqani,138
1688,2022-05-16,hasan izz-al-din,89
1689,2022-05-16,mangal bagh,1
1690,2022-05-16,daniel pearl,278
1691,2022-05-16,hafiz saeed,348
1692,2022-05-16,abdikadir mohamed abdikadir,1
1693,2022-05-16,abdul reza shahla'i,1
1694,2022-05-16,abdul wali,9
1695,2022-05-16,ismail haniyeh,4
1696,2022-05-16,abubakar shekau,3
1697,2022-05-16,amadou koufa,2
1698,2022-05-16,ayman al-zawahiri,25
1699,2022-05-16,abdullah ahmed abdullah,1
1700,2022-05-17,ziyad al-nakhalah,1
1701,2022-05-17,sirajuddin haqqani,372
1702,2022-05-17,muhammad al-jawlani,1
1703,2022-05-17,khalil al-rahman haqqani,4
1704,2022-05-17,jafar,34
1705,2022-05-17,iyad ag ghali,1
1706,2022-05-17,hasan nasrallah,1295
1707,2022-05-17,hasan izz-al-din,4
1708,2022-05-17,ismail haniyeh,2
1709,2022-05-17,diosdado cabello rondón,1
1710,2022-05-17,daniel pearl,28
1711,2022-05-17,cholo abdi abdullah,1
1712,2022-05-17,ayman al-zawahiri,8
1713,2022-05-17,amadou koufa,9
1714,2022-05-17,ali saade,1
1715,2022-05-17,abu-muhammad al-shimali,2
1716,2022-05-17,abdul wali,7
1717,2022-05-17,hafiz saeed,33
1718,2022-05-18,khalil al-rahman haqqani,3
1719,2022-05-18,mark randall frerichs,1
1720,2022-05-18,mufti noor wali mehsud,1
1721,2022-05-18,muhammad al-jawlani,1
1722,2022-05-18,ziyad al-nakhalah,1
1723,2022-05-18,sirajuddin haqqani,156
1724,2022-05-18,suellen tennyson,1
1725,2022-05-18,jafar,18
1726,2022-05-18,sayf al-adl,3
1727,2022-05-18,iyad ag ghali,3
1728,2022-05-18,aziz haqqani,1
1729,2022-05-18,hasan nasrallah,1109
1730,2022-05-18,ismail haniyeh,11
1731,2022-05-18,amadou koufa,3
1732,2022-05-18,ayman al-zawahiri,7
1733,2022-05-18,abubakar shekau,2
1734,2022-05-18,diosdado cabello rondón,2
1735,2022-05-18,hafiz saeed,31
1736,2022-05-18,hasan izz-al-din,17
1737,2022-05-18,daniel pearl,12
1738,2022-05-19,hasan nasrallah,788
1739,2022-05-19,muhammad kawtharani,2
1740,2022-05-19,mufti noor wali mehsud,2
1741,2022-05-19,sirajuddin haqqani,60
1742,2022-05-19,jehad serwan mostafa,1
1743,2022-05-19,jafar,25
1744,2022-05-19,ismail haniyeh,5
1745,2022-05-19,ibrahim haji jama,1
1746,2022-05-19,hasan izz-al-din,14
1747,2022-05-19,muhammad qasim al-bazzal,7
1748,2022-05-19,daniel pearl,1
1749,2022-05-19,hafiz saeed,31
1750,2022-05-19,abdul reza shahla'i,3
1751,2022-05-19,abdul wali,9
1752,2022-05-19,abubakar shekau,17
1753,2022-05-19,mahad karate,1
1754,2022-05-19,anatoliy sergeyevich kovalev,1
1755,2022-05-19,artem valeryevich ochichenko,1
1756,2022-05-19,ayman al-zawahiri,8
1757,2022-05-19,amadou koufa,6
1758,2022-05-19,aziz haqqani,5
1759,2022-05-20,sirajuddin haqqani,7
1760,2022-05-20,salih al-aruri,1
1761,2022-05-20,sajid mir,1
1762,2022-05-20,jafar,71
1763,2022-05-20,iyad ag ghali,2
1764,2022-05-20,ismail haniyeh,4
1765,2022-05-20,hasan izz-al-din,4
1766,2022-05-20,hasan nasrallah,1036
1767,2022-05-20,daniel pearl,2
1768,2022-05-20,ayman al-zawahiri,8
1769,2022-05-20,ali al-sha'ir,2
1770,2022-05-20,abubakar shekau,34
1771,2022-05-20,abdul wali,20
1772,2022-05-20,abdul saboor,1
1773,2022-05-20,hafiz saeed,61
1774,2022-05-21,muhammad al-jawlani,4
1775,2022-05-21,mufti noor wali mehsud,1
1776,2022-05-21,mark randall frerichs,1
1777,2022-05-21,sirajuddin haqqani,14
1778,2022-05-21,jafar,57
1779,2022-05-21,iyad ag ghali,1
1780,2022-05-21,ibrahim haji jama,1
1781,2022-05-21,mangal bagh,1
1782,2022-05-21,hasan izz-al-din,1
1783,2022-05-21,hasan nasrallah,557
1784,2022-05-21,abdul reza shahla'i,3
1785,2022-05-21,abdul wali,10
1786,2022-05-21,ismail haniyeh,2
1787,2022-05-21,ayman al-zawahiri,3
1788,2022-05-21,daniel pearl,2
1789,2022-05-21,abubakar shekau,14
1790,2022-05-21,hafiz saeed,40
1791,2022-05-22,ziyad al-nakhalah,10
1792,2022-05-22,sirajuddin haqqani,21
1793,2022-05-22,muhammad al-jawlani,5
1794,2022-05-22,mufti noor wali mehsud,2
1795,2022-05-22,khalil al-rahman haqqani,2
1796,2022-05-22,jafar,29
1797,2022-05-22,ismail haniyeh,103
1798,2022-05-22,hafiz saeed,16
1799,2022-05-22,john granville,1
1800,2022-05-22,ayman al-zawahiri,11
1801,2022-05-22,daniel pearl,1
1802,2022-05-22,abdul reza shahla'i,1
1803,2022-05-22,abdul wali,5
1804,2022-05-22,hasan nasrallah,156
1805,2022-05-22,ali al-sha'ir,1
1806,2022-05-22,amadou koufa,1
1807,2022-05-22,amir muhammad sa’id abdal-rahman al-mawla,2
1808,2022-05-22,abubakar shekau,3
1809,2022-05-23,ziyad al-nakhalah,7
1810,2022-05-23,hasan izz-al-din,1
1811,2022-05-23,sirajuddin haqqani,22
1812,2022-05-23,sayf al-adl,1
1813,2022-05-23,muhammad al-jawlani,4
1814,2022-05-23,jafar,52
1815,2022-05-23,ismail haniyeh,35
1816,2022-05-23,ibrahim taher,4
1817,2022-05-23,henry castellanos garzón,1
1818,2022-05-23,hasan nasrallah,420
1819,2022-05-23,suellen tennyson,1
1820,2022-05-23,hafiz saeed,24
1821,2022-05-23,duran kalkan,1
1822,2022-05-23,abd al-rahman al-maghrebi,1
1823,2022-05-23,abdul reza shahla'i,2
1824,2022-05-23,abdul wali,17
1825,2022-05-23,abubakar shekau,2
1826,2022-05-23,gulmurod khalimov,2
1827,2022-05-23,ayman al-zawahiri,7
1828,2022-05-23,cemil bayik,1
1829,2022-05-23,daniel pearl,18
1830,2022-05-23,ali saade,3
1831,2022-05-24,hasan nasrallah,955
1832,2022-05-24,sirajuddin haqqani,2
1833,2022-05-24,muhammad qasim al-bazzal,2
1834,2022-05-24,muhammad al-jawlani,3
1835,2022-05-24,jamal saeed abdul rahim,1
1836,2022-05-24,jafar,83
1837,2022-05-24,ismail haniyeh,4
1838,2022-05-24,ibrahim taher,1
1839,2022-05-24,hasan izz-al-din,2
1840,2022-05-24,sami al-uraydi,1
1841,2022-05-24,faruq al-suri,1
1842,2022-05-24,abdul saboor,2
1843,2022-05-24,abdul wali,30
1844,2022-05-24,abubakar shekau,20
1845,2022-05-24,abdul reza shahla'i,5
1846,2022-05-24,ayman al-zawahiri,27
1847,2022-05-24,daniel pearl,10
1848,2022-05-24,ali saade,1
1849,2022-05-24,hafiz saeed,34
1850,2022-05-25,suellen tennyson,1
1851,2022-05-25,ismail haniyeh,4
1852,2022-05-25,sirajuddin haqqani,9
1853,2022-05-25,salih al-aruri,1
1854,2022-05-25,muhammad qasim al-bazzal,1
1855,2022-05-25,muhammad al-jawlani,2
1856,2022-05-25,mahad karate,1
1857,2022-05-25,jamal saeed abdul rahim,1
1858,2022-05-25,jafar,228
1859,2022-05-25,henry castellanos garzón,2
1860,2022-05-25,hasan izz-al-din,1
1861,2022-05-25,hafiz saeed,314
1862,2022-05-25,diosdado cabello rondón,3
1863,2022-05-25,ayman al-zawahiri,6
1864,2022-05-25,abubakar shekau,12
1865,2022-05-25,abdul wali,3
1866,2022-05-25,abdul reza shahla'i,6
1867,2022-05-25,hasan nasrallah,1253
1868,2022-05-26,hasan nasrallah,530
1869,2022-05-26,sami al-uraydi,2
1870,2022-05-26,mufti noor wali mehsud,2
1871,2022-05-26,mangal bagh,1
1872,2022-05-26,khalil al-rahman haqqani,1
1873,2022-05-26,jafar,58
1874,2022-05-26,ismail haniyeh,1
1875,2022-05-26,hasan izz-al-din,1
1876,2022-05-26,sirajuddin haqqani,3
1877,2022-05-26,diosdado cabello rondón,1
1878,2022-05-26,abdul reza shahla'i,18
1879,2022-05-26,abdul saboor,2
1880,2022-05-26,abdul wali,5
1881,2022-05-26,hafiz saeed,78
1882,2022-05-26,abubakar shekau,2
1883,2022-05-26,ayman al-zawahiri,27
1884,2022-05-26,daniel pearl,2
1885,2022-05-26,abdulbari al-kotf,2
1886,2022-05-27,jafar,46
1887,2022-05-27,zulkarnaen,1
1888,2022-05-27,suellen tennyson,1
1889,2022-05-27,sirajuddin haqqani,5
1890,2022-05-27,sanaullah ghafari,1
1891,2022-05-27,muhammad al-jawlani,3
1892,2022-05-27,mufti noor wali mehsud,57
1893,2022-05-27,iyad ag ghali,1
1894,2022-05-27,ismail haniyeh,7
1895,2022-05-27,hasan nasrallah,1230
1896,2022-05-27,hafiz saeed,155
1897,2022-05-27,ayman al-zawahiri,20
1898,2022-05-27,amadou koufa,1
1899,2022-05-27,abubakar shekau,2
1900,2022-05-27,abdul wali,4
1901,2022-05-27,abdul reza shahla'i,3
1902,2022-05-28,sirajuddin haqqani,28
1903,2022-05-28,sanaullah ghafari,2
1904,2022-05-28,salih al-aruri,13
1905,2022-05-28,muhammad al-jawlani,2
1906,2022-05-28,mufti noor wali mehsud,100
1907,2022-05-28,mangal bagh,1
1908,2022-05-28,ziyad al-nakhalah,1
1909,2022-05-28,jafar,54
1910,2022-05-28,ismail haniyeh,55
1911,2022-05-28,khalil al-rahman haqqani,1
1912,2022-05-28,hasan izz-al-din,2
1913,2022-05-28,hafiz saeed,69
1914,2022-05-28,diosdado cabello rondón,1
1915,2022-05-28,cemil bayik,1
1916,2022-05-28,ayman al-zawahiri,52
1917,2022-05-28,amadou koufa,1
1918,2022-05-28,abubakar shekau,1
1919,2022-05-28,abdul wali,4
1920,2022-05-28,hasan nasrallah,556
1921,2022-05-29,hasan nasrallah,855
1922,2022-05-29,ismail haniyeh,45
1923,2022-05-29,jafar,18
1924,2022-05-29,sirajuddin haqqani,18
1925,2022-05-29,muhammad al-jawlani,9
1926,2022-05-29,salih al-aruri,5
1927,2022-05-29,sayf al-adl,4
1928,2022-05-29,mufti noor wali mehsud,12
1929,2022-05-29,hafiz saeed,85
1930,2022-05-29,hasan izz-al-din,1
1931,2022-05-29,daniel pearl,1
1932,2022-05-29,ayman al-zawahiri,62
1933,2022-05-29,ali saade,1
1934,2022-05-29,abubakar shekau,1
1935,2022-05-29,abdul wali,2
1936,2022-05-29,abdul saboor,1
1937,2022-05-29,abdul reza shahla'i,1
1938,2022-05-29,abdikadir mohamed abdikadir,2
1939,2022-05-29,diosdado cabello rondón,2
1940,2022-05-30,john granville,1
1941,2022-05-30,khalil al-rahman haqqani,2
1942,2022-05-30,suellen tennyson,1
1943,2022-05-30,mufti noor wali mehsud,9
1944,2022-05-30,sirajuddin haqqani,12
1945,2022-05-30,salih al-aruri,1
1946,2022-05-30,sami al-uraydi,1
1947,2022-05-30,sayf al-adl,1
1948,2022-05-30,jafar,15
1949,2022-05-30,muhammad al-jawlani,18
1950,2022-05-30,iyad ag ghali,4
1951,2022-05-30,faruq al-suri,27
1952,2022-05-30,hasan nasrallah,485
1953,2022-05-30,hasan izz-al-din,2
1954,2022-05-30,hafiz saeed,64
1955,2022-05-30,daniel pearl,3
1956,2022-05-30,ayman al-zawahiri,12
1957,2022-05-30,amadou koufa,6
1958,2022-05-30,abdul wali,1
1959,2022-05-30,abdul saboor,1
1960,2022-05-30,abdikadir mohamed abdikadir,1
1961,2022-05-30,ismail haniyeh,6
1962,2022-05-31,ismail haniyeh,2
1963,2022-05-31,jafar,15
1964,2022-05-31,khalil al-rahman haqqani,3
1965,2022-05-31,mahad karate,3
1966,2022-05-31,william buckley,1
1967,2022-05-31,sami al-uraydi,3
1968,2022-05-31,sa’ad bin atef al-awlaki,1
1969,2022-05-31,sirajuddin haqqani,83
1970,2022-05-31,hasan nasrallah,312
1971,2022-05-31,muhammad al-jawlani,12
1972,2022-05-31,hasan izz-al-din,28
1973,2022-05-31,mufti noor wali mehsud,17
1974,2022-05-31,faruq al-suri,12
1975,2022-05-31,hafiz saeed,65
1976,2022-05-31,abdul reza shahla'i,1
1977,2022-05-31,abu ‘abd al-karim al-masri,1
1978,2022-05-31,abubakar shekau,5
1979,2022-05-31,amadou koufa,3
1980,2022-05-31,abdul wali,3
1981,2022-05-31,amir muhammad sa’id abdal-rahman al-mawla,1
1982,2022-05-31,ayman al-zawahiri,28
1983,2022-05-31,daniel pearl,1
1984,2022-05-31,diosdado cabello rondón,2
1985,2022-06-01,hasan nasrallah,377
1986,2022-06-01,muhammad al-jawlani,6
1987,2022-06-01,mufti noor wali mehsud,5
1988,2022-06-01,jafar,16
1989,2022-06-01,iyad ag ghali,1
1990,2022-06-01,ismail haniyeh,4
1991,2022-06-01,sirajuddin haqqani,60
1992,2022-06-01,hasan izz-al-din,2
1993,2022-06-01,diosdado cabello rondón,1
1994,2022-06-01,faruq al-suri,3
1995,2022-06-01,daniel pearl,4
1996,2022-06-01,ayman al-zawahiri,19
1997,2022-06-01,amadou koufa,1
1998,2022-06-01,abubakar shekau,2
1999,2022-06-01,abdul wali,2
2000,2022-06-01,hafiz saeed,239
2001,2022-06-02,ismail haniyeh,1
2002,2022-06-02,sirajuddin haqqani,7
2003,2022-06-02,sami al-uraydi,5
2004,2022-06-02,talal hamiyah,1
2005,2022-06-02,mufti noor wali mehsud,1
2006,2022-06-02,jafar,15
2007,2022-06-02,hasan nasrallah,157
2008,2022-06-02,muhammad al-jawlani,6
